trip_id,start_ts,end_ts,start_lat,start_lon,end_lat,end_lon,distance_m,duration_s,traffic_level,weather,terrain,vehicle_type,priority
trip_1890,2024-07-05T06:10:00,2024-07-05T07:14:51,28.731124415247653,77.3307724688865,28.864294481462156,77.04265687879106,35961,4357,1,clear,flat,tank,low
trip_1891,2024-12-05T08:18:00,2024-12-05T08:33:12,28.791055957103406,77.42540630886715,29.050275341125484,76.93973416980216,46750,1054,3,clear,flat,troop,high
trip_1892,2024-02-18T04:31:00,2024-02-18T05:13:21,28.530327349597652,77.36262812527538,28.79928459633658,76.92600289435664,58204,2845,1,fog,flat,troop,med
trip_1893,2024-07-07T06:52:00,2024-07-07T07:35:10,28.627211476490217,77.04684248384146,28.94162578174585,77.36403305345235,31295,4118,2,rain,hilly,truck,low
trip_1894,2024-11-12T15:03:00,2024-11-12T16:00:03,28.97127328822726,77.2691882935961,28.663649526610904,76.94193406587185,28425,4244,2,clear,flat,troop,low
trip_1895,2024-05-01T06:35:00,2024-05-01T07:15:59,28.81147550343471,77.25822787015196,28.943684659910367,77.1001679727979,59730,2754,1,clear,flat,truck,med
trip_1896,2024-04-27T08:47:00,2024-04-27T09:41:47,28.828330126091995,77.11864278301643,28.642716778997766,77.38642006172708,64834,3287,0,fog,flat,truck,med
trip_1897,2024-07-12T20:56:00,2024-07-12T22:05:59,28.70708363362032,77.49337591386148,28.661686377510076,77.39967013684915,33675,5246,1,rain,hilly,troop,high
trip_1898,2024-02-07T23:11:00,2024-02-08T00:22:09,28.586863187629472,77.20410156429978,28.658945547216902,77.1534619675208,40050,6147,2,clear,hilly,troop,low
trip_1899,2024-08-17T02:14:00,2024-08-17T03:21:12,28.78888847914853,77.11210461379353,28.621618385374937,76.94587025882402,39399,5120,1,rain,flat,tank,med
trip_1900,2024-07-17T13:25:00,2024-07-17T13:41:37,28.854866949023485,77.40702366780373,28.409844958760598,77.45844507840022,62558,1236,2,clear,flat,truck,med
trip_1901,2024-12-26T02:41:00,2024-12-26T03:37:34,28.711984754216793,77.33029788755712,28.69085479362807,77.31876489618296,32294,4989,1,rain,hilly,truck,low
trip_1902,2024-01-24T17:50:00,2024-01-24T18:22:39,28.987392513862982,77.22262043576936,28.740375724169393,76.97673523695472,40642,2429,2,clear,flat,tank,low
trip_1903,2024-06-22T04:17:00,2024-06-22T05:37:00,28.914615038912178,77.33702895450006,28.771040999883162,77.5191829091352,2586,2085,1,clear,flat,troop,low
trip_1904,2024-06-08T00:42:00,2024-06-08T01:23:56,28.53431741282618,77.21508461775541,28.89372261810824,77.17933703260533,3933,2516,0,clear,flat,tank,low
trip_1905,2024-02-10T20:18:00,2024-02-10T20:44:05,28.5311967310737,77.24153998825115,29.009371842687443,77.31708937423106,77969,2253,2,clear,hilly,troop,low
trip_1906,2024-04-03T20:07:00,2024-04-03T21:16:42,28.870040454020618,77.32449008160589,28.523929935558236,76.94704504588483,40263,5687,3,fog,flat,truck,low
trip_1907,2024-07-21T21:48:00,2024-07-21T22:42:44,28.566922415124022,77.23110988048549,28.9674890215428,77.19198696086592,11922,4433,0,rain,hilly,tank,med
trip_1908,2024-09-18T18:36:00,2024-09-18T20:08:48,28.943307657577343,77.09209293122989,28.63507071963968,77.59119705786286,70259,6236,1,clear,flat,troop,low
trip_1909,2024-04-01T10:25:00,2024-04-01T11:38:55,28.832819457753246,77.30142914493729,28.634828675713944,77.03060936714223,39499,6031,3,clear,flat,tank,low
trip_1910,2024-10-12T14:09:00,2024-10-12T14:58:09,28.831916599543533,77.30467588268053,28.52630396481072,77.14229013822055,10363,3892,1,fog,hilly,truck,low
trip_1911,2024-02-02T02:28:00,2024-02-02T03:06:44,28.699017651111866,77.05914496440806,28.602849411848386,77.1793456549853,23100,2881,2,clear,flat,tank,low
trip_1912,2024-03-28T20:49:00,2024-03-28T21:37:17,28.750429291353186,77.2856877875226,29.053652095883088,77.51186187443065,49296,4026,2,rain,flat,troop,low
trip_1913,2024-01-14T02:51:00,2024-01-14T03:42:44,28.562382732475207,77.03102918332343,28.791571705167573,77.35999228001423,24439,4221,3,clear,flat,tank,low
trip_1914,2024-01-04T16:43:00,2024-01-04T17:14:11,28.879635506325073,77.31586641294417,28.956965495323487,77.46145098115875,30330,2151,0,rain,flat,truck,med
trip_1915,2024-06-13T17:40:00,2024-06-13T19:19:55,28.907929212879388,77.43464106554241,28.47052372757195,76.98251086738043,51534,8632,2,clear,hilly,truck,med
trip_1916,2024-08-18T01:36:00,2024-08-18T02:51:14,28.560159736266847,77.11561898808093,28.861069917141464,77.49881298860922,32822,5958,1,clear,mountainous,troop,low
trip_1917,2024-11-08T15:02:00,2024-11-08T16:32:33,28.986275491696375,77.38520483843054,28.52884360755126,77.58214449727184,36836,5433,0,clear,flat,tank,med
trip_1918,2024-10-04T21:41:00,2024-10-04T23:18:33,28.69719200603532,77.07699449094441,28.8946372606679,77.49092354099739,29792,8838,3,rain,flat,troop,low
trip_1919,2024-06-04T14:54:00,2024-06-04T16:18:38,28.743812698431928,77.35935964955135,28.434502900857062,77.46463536474907,39348,6296,2,clear,flat,troop,low
trip_1920,2024-03-18T10:56:00,2024-03-18T12:02:10,28.63862499970152,77.25974963729216,28.892849404830226,77.19496888203035,55998,4922,2,clear,flat,tank,med
trip_1921,2024-06-11T23:17:00,2024-06-12T00:01:09,28.67331237021851,77.1523536375065,28.675525163104098,77.33487809358793,46069,3814,2,clear,hilly,tank,med
trip_1922,2024-01-14T04:13:00,2024-01-14T05:24:01,28.85288190936753,77.41668784176646,28.89719181912353,77.06654434877998,35570,5922,2,rain,flat,truck,med
trip_1923,2024-09-24T17:33:00,2024-09-24T18:34:39,28.95168393751928,77.40447701490386,28.905298250332937,76.932066678444,38085,5030,3,clear,flat,troop,low
trip_1924,2024-04-19T21:16:00,2024-04-19T22:50:04,28.82156629533374,77.46410380245118,28.911134215929113,77.09703549317902,33205,6321,1,clear,flat,troop,low
trip_1925,2024-10-04T06:08:00,2024-10-04T07:09:36,28.849636460763836,77.3589233548015,28.762230863849492,77.02216598685914,63582,3696,0,clear,flat,tank,med
trip_1926,2024-04-26T18:04:00,2024-04-26T18:47:21,28.915805206736053,77.14828759937491,28.881633427359386,77.38215390169557,54420,3615,2,rain,flat,tank,med
trip_1927,2024-09-25T20:02:00,2024-09-25T20:55:20,28.904047204655445,77.08672952650818,28.747693307601303,77.31600942810101,27978,4352,3,clear,flat,troop,med
trip_1928,2024-01-03T10:39:00,2024-01-03T11:18:36,28.810422425112293,77.22942997186477,28.8551473044814,77.54228292682359,36939,2661,1,clear,flat,troop,low
trip_1929,2024-09-18T20:41:00,2024-09-18T21:34:44,28.5666034620568,77.49958728915296,28.689199505824977,77.0674307042982,74270,3610,1,clear,flat,troop,low
trip_1930,2024-10-07T18:23:00,2024-10-07T18:58:43,28.951483416656586,77.22663737523057,28.400248751942634,77.59291624950698,23434,2571,0,fog,mountainous,troop,med
trip_1931,2024-10-24T09:45:00,2024-10-24T10:55:32,28.748644164420277,77.12396935186007,28.94118881537506,77.48581092818563,51255,4232,0,clear,flat,troop,low
trip_1932,2024-02-26T16:26:00,2024-02-26T17:23:01,28.59259664154065,77.12660732113385,28.58660070232991,77.39831417431098,38340,4926,2,clear,hilly,troop,low
trip_1933,2024-03-25T13:04:00,2024-03-25T14:07:21,28.84997783068181,77.23309472979213,29.02846144282191,77.04856620861672,37394,4371,0,rain,flat,truck,low
trip_1934,2024-08-16T03:28:00,2024-08-16T04:11:05,28.59327360380043,77.38907065565805,28.56705321691784,77.34360614641052,19109,2900,1,clear,hilly,tank,high
trip_1935,2024-07-21T17:16:00,2024-07-21T18:00:24,28.939778581158784,77.28807150315055,28.728345407077164,77.35565222327736,44633,3196,0,clear,hilly,troop,med
trip_1936,2024-09-28T01:40:00,2024-09-28T02:27:27,28.84390426545762,77.17272997477507,28.50888329419959,76.95534955125505,54938,3484,2,clear,hilly,troop,high
trip_1937,2024-02-20T13:34:00,2024-02-20T14:26:55,28.61092388098649,77.28636823700826,28.777392669785026,76.97440218027502,56135,3556,1,clear,flat,truck,low
trip_1938,2024-11-26T03:40:00,2024-11-26T04:34:41,28.755857817593053,77.01123191724429,28.48431319983163,77.25867903994092,24713,4462,3,clear,flat,troop,low
trip_1939,2024-08-17T02:17:00,2024-08-17T03:01:15,28.689749147764484,77.14907393492794,28.56776686329879,77.56759044363304,32355,3053,0,rain,flat,truck,low
trip_1940,2024-02-08T22:38:00,2024-02-08T23:37:17,28.656862777687845,77.21114182722386,28.843539924615957,77.20810405629638,30670,5122,2,fog,mountainous,troop,low
trip_1941,2024-10-31T17:48:00,2024-10-31T19:22:42,28.5151142839905,77.06065062074872,28.695726161587945,77.08600255999124,48016,8182,2,storm,hilly,troop,low
trip_1942,2024-09-03T21:36:00,2024-09-03T22:47:02,28.978539166140184,77.21028580821245,29.02010018523619,77.42076051145905,46444,4781,1,clear,hilly,truck,high
trip_1943,2024-05-29T03:27:00,2024-05-29T03:58:40,28.64454994228475,77.27696865141445,28.641642725631538,77.52962272406005,60899,2736,2,clear,hilly,tank,low
trip_1944,2024-04-10T18:09:00,2024-04-10T19:40:31,28.845561523554338,77.48276265958785,28.5599514274116,76.95470094293114,31167,6314,0,rain,flat,troop,med
trip_1945,2024-05-15T02:47:00,2024-05-15T03:58:26,28.884562484049294,77.25959803693932,28.914437732449077,77.41882721692244,30212,4800,1,clear,flat,truck,low
trip_1946,2024-11-21T04:06:00,2024-11-21T04:44:27,28.941118528526147,77.4941507635394,28.60782620892979,77.26318853930816,25090,2307,0,clear,flat,troop,med
trip_1947,2024-02-24T05:12:00,2024-02-24T06:08:48,28.610454829470203,77.2192608503825,28.80872730131308,77.1858959510489,20987,5146,3,rain,flat,truck,low
trip_1948,2024-04-11T11:15:00,2024-04-11T12:22:33,28.756605566129043,77.03229291545192,29.040090720431838,77.06425111072964,13142,4539,1,clear,flat,truck,low
trip_1949,2024-07-13T14:00:00,2024-07-13T14:39:56,28.673040832851633,77.16819025715763,28.634212527535713,77.50063004264236,45826,2971,2,clear,flat,troop,low
trip_1950,2024-12-15T21:24:00,2024-12-15T22:17:01,28.79149913462154,77.09786354370738,28.555811161171135,77.03396266886078,20526,4039,1,rain,flat,tank,med
trip_1951,2024-12-19T21:04:00,2024-12-19T22:09:16,28.887554184777922,77.16017508237218,28.51008119253121,77.24509217409248,58463,5639,2,fog,hilly,troop,low
trip_1952,2024-12-30T23:41:00,2024-12-31T00:44:17,28.996602755300106,77.33144308513349,28.81458984584576,77.2028422584638,39977,3796,0,clear,flat,tank,low
trip_1953,2024-04-15T23:28:00,2024-04-16T00:39:25,28.71821846707416,77.12016887884502,29.026498442768553,77.14418005530662,29503,5956,2,rain,flat,truck,low
trip_1954,2024-03-06T19:13:00,2024-03-06T19:55:16,28.729823629406447,77.08523806227073,28.88169938517146,77.16242459571889,66338,2536,0,clear,flat,troop,low
trip_1955,2024-12-26T10:43:00,2024-12-26T11:22:11,28.591519189225494,77.38622095447275,28.547267168515795,77.30435938676295,45021,3197,3,clear,flat,tank,med
trip_1956,2024-01-06T21:57:00,2024-01-06T22:20:21,28.784379350419876,77.42981705202537,28.906403763268077,77.26454379791805,60112,1779,1,rain,flat,tank,med
trip_1957,2024-01-21T02:02:00,2024-01-21T02:54:40,28.694639179615308,77.21403225823956,28.94829117021235,76.99271830457067,46263,3539,1,clear,flat,troop,low
trip_1958,2024-08-11T07:01:00,2024-08-11T08:05:06,28.734983706143925,77.18748254943038,28.519876717021056,77.394972666608,47975,4307,1,clear,flat,tank,low
trip_1959,2024-08-18T15:05:00,2024-08-18T15:42:19,28.656286498052648,77.0045383944172,28.662675132163614,77.39040277175762,41178,2507,1,clear,flat,tank,low
trip_1960,2024-01-31T21:04:00,2024-01-31T21:46:31,28.919642417167804,77.39229912090397,28.452803782232444,77.02752833250806,37911,2602,0,clear,hilly,tank,high
trip_1961,2024-09-18T14:26:00,2024-09-18T16:08:10,28.74186958106262,77.10621804873105,28.589509893372703,77.24066220630706,72322,8827,2,clear,hilly,truck,med
trip_1962,2024-09-09T09:57:00,2024-09-09T10:11:23,28.882031811478793,77.17607515698847,28.677041564606508,77.36369144592733,33825,1070,2,clear,flat,troop,low
trip_1963,2024-02-14T06:52:00,2024-02-14T08:19:43,28.51189156697442,77.27629628322792,28.736878146444617,77.41016636291677,45222,6526,2,clear,flat,tank,low
trip_1964,2024-04-06T03:15:00,2024-04-06T03:53:50,28.849064868447737,77.47425667603234,28.66114224482041,77.13557450771928,41594,3355,2,clear,hilly,tank,med
trip_1965,2024-11-07T11:37:00,2024-11-07T12:55:10,28.935776787882187,77.00316903720416,28.971424817952016,77.01791740496554,49256,6378,3,clear,flat,troop,low
trip_1966,2024-06-17T03:47:00,2024-06-17T04:57:06,28.83068685681218,77.0286413798148,29.016091395391587,77.23329182530689,54755,5720,3,clear,flat,tank,low
trip_1967,2024-02-04T14:23:00,2024-02-04T14:47:00,28.87802444869043,77.34646968558938,28.65002015832587,77.28280471560824,1000,806,1,clear,flat,truck,med
trip_1968,2024-04-13T22:49:00,2024-04-13T23:51:50,28.8291281855356,77.24356074834203,28.480255628393554,77.23533063031475,51093,4222,1,clear,flat,tank,med
trip_1969,2024-08-01T11:00:00,2024-08-01T12:03:02,28.858525163129187,77.4263774691531,28.692524281957105,77.23855626130627,40926,4371,3,clear,flat,tank,high
trip_1970,2024-10-05T21:42:00,2024-10-05T22:44:38,28.70760268471296,77.14374187133305,28.653763968836646,77.41287021953774,9225,4960,1,clear,hilly,troop,low
trip_1971,2024-05-20T15:32:00,2024-05-20T16:18:45,28.826177286469278,77.3573810183751,28.87539035942884,77.49014190886582,29859,3366,0,clear,hilly,tank,low
trip_1972,2024-11-27T20:27:00,2024-11-27T21:33:29,28.502523773615238,77.4689918223936,28.632282568415,77.23868654127153,32794,4467,1,clear,flat,troop,low
trip_1973,2024-07-06T05:50:00,2024-07-06T06:41:14,28.793355840044615,77.24088954742335,28.98605768540379,77.02425055424047,60812,3811,2,clear,flat,truck,low
trip_1974,2024-03-30T17:24:00,2024-03-30T18:08:49,28.588179789289345,77.45253868969883,28.463673953548877,77.22767707953494,64354,3334,2,clear,flat,truck,med
trip_1975,2024-12-18T18:49:00,2024-12-18T20:12:47,28.607793936989403,77.46736845511117,28.93228042809577,77.44072421474141,31701,5630,1,clear,flat,truck,med
trip_1976,2024-02-11T07:33:00,2024-02-11T08:48:45,28.585813433384768,77.37260414055733,28.836644962105403,77.46890813417487,38335,5999,1,clear,hilly,troop,low
trip_1977,2024-02-21T16:36:00,2024-02-21T18:27:21,28.768373594695195,77.13031128560937,28.54718233537337,77.15574308512937,16604,7482,1,clear,flat,troop,low
trip_1978,2024-07-24T22:34:00,2024-07-24T23:43:43,28.65083536354952,77.31122156123507,28.953557652231183,77.06538731913325,40563,5688,3,clear,flat,tank,med
trip_1979,2024-06-04T06:53:00,2024-06-04T07:56:49,28.674012441911852,77.0527391584726,28.609228642799984,77.48371150312195,49483,3829,0,clear,flat,tank,low
trip_1980,2024-07-17T21:38:00,2024-07-17T22:40:25,28.702037783664743,77.41069615000754,28.73220444000254,77.06741822617032,61642,4756,1,rain,flat,tank,med
trip_1981,2024-04-02T13:28:00,2024-04-02T14:37:46,28.919756292836944,77.25936260677929,28.5259351974523,77.33149937361173,29703,5692,3,clear,flat,troop,med
trip_1982,2024-07-23T07:10:00,2024-07-23T08:21:19,28.586980332753484,77.02879575785896,28.482286885379775,77.18017186123195,45532,4279,0,clear,flat,truck,low
trip_1983,2024-08-23T04:27:00,2024-08-23T05:26:40,28.903839497492104,77.26146476984917,28.669081265374416,77.53223985523131,29451,3579,0,clear,flat,troop,low
trip_1984,2024-06-04T16:06:00,2024-06-04T17:08:51,28.59802094915363,77.46004504594502,29.02738914613295,77.32762103010222,29559,4223,1,clear,flat,tank,med
trip_1985,2024-02-10T08:39:00,2024-02-10T09:26:29,28.69632451269222,77.47669204736412,28.945314046373472,77.46777818198888,39515,4102,2,clear,hilly,troop,low
trip_1986,2024-10-12T01:19:00,2024-10-12T01:51:55,28.97342993583849,77.00120795131171,28.732659902332326,77.51147013920935,36500,2449,2,clear,flat,tank,med
trip_1987,2024-07-19T12:03:00,2024-07-19T12:16:14,28.55883689231699,77.40209656853735,28.689170218479962,77.52710877971414,33967,1048,1,clear,hilly,tank,med
trip_1988,2024-10-30T00:06:00,2024-10-30T01:12:10,28.935071474380145,77.47854261024717,28.698697749061147,77.58605372417622,54296,4454,1,clear,hilly,truck,high
trip_1989,2024-02-03T14:53:00,2024-02-03T16:05:41,28.955224130978614,77.26801192749032,28.68425197404182,77.38938674545624,25749,5538,1,rain,flat,troop,low
trip_1990,2024-05-08T18:07:00,2024-05-08T19:03:34,28.663472195072377,77.17257104384694,28.7532747556689,77.21476697183283,32595,3801,1,clear,flat,troop,low
trip_1991,2024-06-02T04:43:00,2024-06-02T05:02:49,28.67578660366912,77.49051321369365,28.40858139044149,77.39066768985305,31847,1331,1,clear,flat,troop,low
trip_1992,2024-08-19T00:14:00,2024-08-19T01:30:31,28.770819718140164,77.13750374717885,28.489301618134114,77.10884021315971,46983,5141,1,clear,flat,tank,low
trip_1993,2024-07-09T23:11:00,2024-07-10T00:20:56,28.74656519174332,77.2345139237377,29.079508533056817,77.398633891442,64905,5706,3,fog,flat,troop,med
trip_1994,2024-10-16T12:57:00,2024-10-16T13:39:01,28.54060740373262,77.04513803892016,28.432697252461487,77.41543499649522,45814,2823,1,clear,flat,troop,low
trip_1995,2024-11-27T05:57:00,2024-11-27T06:41:12,28.858603480075747,77.4707840874705,28.804889578053924,76.91689817102178,31188,3288,2,clear,flat,tank,med
trip_1996,2024-07-29T23:05:00,2024-07-29T23:55:25,28.513085609994523,77.44315254953172,28.704273443013452,77.27712250437803,56224,3993,1,clear,hilly,truck,med
trip_1997,2024-02-09T04:31:00,2024-02-09T05:10:10,28.559594628698363,77.23411926985845,28.705821530040375,77.09957823592582,50412,2350,0,clear,flat,truck,med
trip_1998,2024-03-23T14:36:00,2024-03-23T15:40:02,28.680239063310278,77.45341796628229,28.677691539367924,77.5957124740218,21158,4303,1,fog,flat,tank,med
trip_1999,2024-10-21T20:43:00,2024-10-21T21:55:59,28.917036627253875,77.01342402975123,28.501307530286603,77.12576578165587,29999,5429,2,clear,flat,troop,low
trip_2000,2024-03-04T02:24:00,2024-03-04T03:32:21,28.827008637945916,77.27799266546089,28.70298365937764,77.08971167987839,73253,5019,2,clear,hilly,tank,high
trip_2001,2024-02-18T04:05:00,2024-02-18T05:26:29,28.777406025618653,77.42200476578482,28.74720249704074,77.17122910749585,28145,4654,1,clear,flat,troop,high
trip_2002,2024-11-02T21:06:00,2024-11-02T21:30:33,28.9402502573475,77.21750727266178,28.727878080568306,76.98156147246918,68157,1767,0,clear,hilly,tank,low
trip_2003,2024-04-14T17:36:00,2024-04-14T18:00:20,28.913573834553674,77.03155037391868,28.78977662268225,77.33357883774292,38301,2102,2,clear,hilly,truck,low
trip_2004,2024-12-29T10:09:00,2024-12-29T11:44:19,28.854984852719028,77.18177219479327,28.767612218208313,77.37086625780029,46173,6405,1,clear,flat,tank,med
trip_2005,2024-07-29T23:39:00,2024-07-30T01:04:41,28.71844505577459,77.1333959984558,28.509931709876426,77.34319585842981,6786,4885,0,clear,flat,troop,med
trip_2006,2024-06-12T15:07:00,2024-06-12T15:55:39,28.546606563144326,77.15834426387266,28.884072540126162,76.98624168220441,83657,4641,2,rain,hilly,tank,med
trip_2007,2024-12-03T12:08:00,2024-12-03T13:08:32,28.52414150427196,77.32311814761287,28.62180200438044,77.2247486977738,45680,5230,2,clear,hilly,troop,low
trip_2008,2024-10-03T10:45:00,2024-10-03T11:48:09,28.577107656235313,77.1500454563027,28.961017849204907,77.51017493539237,2817,2271,1,clear,flat,truck,low
trip_2009,2024-03-09T13:13:00,2024-03-09T13:53:56,28.916304675650032,77.13099449764707,28.450864746245497,77.02087772532585,32301,2456,0,clear,flat,truck,med
trip_2010,2024-09-08T00:52:00,2024-09-08T01:54:17,28.75008095010552,77.03433170740422,28.411505259497375,77.49142046378098,43952,4932,1,clear,hilly,troop,low
trip_2011,2024-08-31T08:11:00,2024-08-31T09:10:33,28.92754212749402,77.27465755981876,29.094254485712597,77.34098593399932,68556,5145,2,clear,hilly,troop,low
trip_2012,2024-06-06T02:45:00,2024-06-06T03:51:52,28.548750301438297,77.02806699271527,28.814366951177092,77.25626811135776,63095,5095,1,rain,flat,truck,low
trip_2013,2024-07-29T08:31:00,2024-07-29T09:25:15,28.89378631592191,77.44381767166345,28.799202130076274,77.12021465030331,22197,3762,3,clear,flat,tank,high
trip_2014,2024-05-31T10:31:00,2024-05-31T10:50:22,28.62995990998433,77.45944669277736,28.644182500882685,77.44572518794389,53129,1422,2,clear,hilly,troop,high
trip_2015,2024-09-06T08:59:00,2024-09-06T09:45:28,28.65254498606553,77.28337260140373,28.74380120298899,77.52583753233056,42786,3680,1,clear,hilly,truck,low
trip_2016,2024-05-23T01:38:00,2024-05-23T02:23:08,28.588384602801707,77.01609755234249,28.572245222249492,77.24115063727473,75132,4089,3,rain,flat,truck,med
trip_2017,2024-11-21T13:57:00,2024-11-21T14:30:40,28.89170295544392,77.0651540068705,28.40454903339591,77.20258652899828,44546,2020,0,clear,flat,truck,low
trip_2018,2024-11-28T11:18:00,2024-11-28T12:32:39,28.989598584306442,77.01419728400703,28.858424810071654,77.43576354770768,30896,5016,1,fog,flat,troop,low
trip_2019,2024-01-17T22:12:00,2024-01-17T23:26:50,28.884675552808826,77.29430983586155,29.05771131529665,77.57537227379741,65633,6779,3,rain,flat,tank,low
trip_2020,2024-10-25T11:04:00,2024-10-25T12:13:33,28.75980553739889,77.31123049357186,28.79585134305869,77.24128895525979,46405,4798,0,rain,flat,troop,low
trip_2021,2024-05-26T21:13:00,2024-05-26T22:08:55,28.84501681841089,77.0973447306523,29.038233545530776,76.9514088456399,18572,4931,1,rain,hilly,tank,low
trip_2022,2024-03-09T07:54:00,2024-03-09T09:20:43,28.91402629018092,77.19276455284356,28.549736882350704,77.06465407085281,40325,6368,2,clear,hilly,troop,high
trip_2023,2024-10-28T05:12:00,2024-10-28T06:29:05,28.667645270049196,77.44701184172608,28.575297553195124,77.19152749654896,33704,5873,1,rain,flat,tank,low
trip_2024,2024-02-09T17:08:00,2024-02-09T18:03:28,28.918112264684783,77.18079489118661,28.93565149659414,77.38987814614741,25528,3507,2,clear,flat,tank,high
trip_2025,2024-05-28T02:55:00,2024-05-28T04:11:11,28.900277295284,77.21930719638615,28.47729800396325,77.2571766253891,52404,5594,2,storm,hilly,truck,high
trip_2026,2024-02-17T22:45:00,2024-02-17T23:50:34,28.78229698700055,77.03225643041512,28.823357469926034,77.09076741444855,42620,4878,2,clear,flat,tank,low
trip_2027,2024-01-08T18:44:00,2024-01-08T19:06:55,28.635245676361304,77.23799119835846,28.623793848877977,77.3265643281592,31317,1705,2,clear,flat,troop,med
trip_2028,2024-08-15T07:29:00,2024-08-15T08:32:08,28.649115620880792,77.43276444584076,28.47947491517984,77.04749637179472,31690,6477,3,rain,hilly,truck,low
trip_2029,2024-06-26T03:03:00,2024-06-26T04:21:44,28.985383142884935,77.38346414386021,28.851544906846566,77.09917548686293,37120,6235,1,clear,hilly,truck,med
trip_2030,2024-04-20T02:24:00,2024-04-20T03:01:54,28.914243546690656,77.34921909487602,28.765809300047188,76.97504263783459,51324,3342,1,rain,hilly,truck,low
trip_2031,2024-09-27T13:21:00,2024-09-27T15:08:31,28.867098020337,77.41733061845275,28.551783825529252,77.28056062966992,26404,7225,1,clear,flat,tank,low
trip_2032,2024-07-17T18:59:00,2024-07-17T19:33:05,28.66604330157631,77.03435685436467,28.545980874304533,77.25671163405937,27928,2290,1,clear,flat,truck,low
trip_2033,2024-12-24T17:11:00,2024-12-24T18:36:02,28.91377328472573,77.22227544164065,28.712910332907473,77.39202824592756,6556,6797,2,clear,mountainous,truck,low
trip_2034,2024-07-17T00:51:00,2024-07-17T01:48:02,28.547003268372077,77.43991385661677,28.53997688379632,77.58017791859811,38389,4345,1,rain,flat,troop,med
trip_2035,2024-05-28T22:17:00,2024-05-28T23:20:20,28.599418913032295,77.49711065188157,28.545461891508513,76.91800272798987,29250,5737,3,rain,flat,tank,med
trip_2036,2024-10-30T15:27:00,2024-10-30T16:43:29,28.868326157107308,77.35432028451338,28.782925075497158,77.43598160206464,38621,6241,3,clear,flat,tank,low
trip_2037,2024-08-04T15:05:00,2024-08-04T16:38:04,28.560305205518393,77.40299614124207,28.697206969840007,77.46875850365377,1000,806,1,clear,flat,troop,med
trip_2038,2024-06-08T00:37:00,2024-06-08T01:03:04,28.551433984118923,77.09167919558108,28.526052327083267,77.41561720479135,47063,1751,1,clear,flat,tank,low
trip_2039,2024-09-14T02:45:00,2024-09-14T03:39:41,28.970219425731813,77.04797086502774,29.005808143117743,77.1981278556363,49875,3773,0,rain,flat,truck,low
trip_2040,2024-06-18T07:04:00,2024-06-18T07:55:30,28.574790183754544,77.2204646665077,28.597277986489097,77.436176684204,32749,3553,0,rain,flat,troop,low
trip_2041,2024-06-30T04:21:00,2024-06-30T05:59:44,28.578708366989513,77.35793185295182,28.66022857317512,77.30227843547158,52709,8056,3,clear,flat,tank,med
trip_2042,2024-12-10T09:41:00,2024-12-10T10:36:30,28.97564762815585,77.02840021964857,29.03189954065029,77.37832693656219,47109,3330,0,storm,flat,troop,med
trip_2043,2024-12-05T14:40:00,2024-12-05T15:51:35,28.577824237426864,77.02661019308628,28.911724272650332,77.4990548805457,37944,6829,2,rain,hilly,troop,low
trip_2044,2024-03-30T07:17:00,2024-03-30T08:24:04,28.964131109899192,77.32488153187485,28.810951309885354,77.42102944672708,56339,5311,1,clear,hilly,troop,low
trip_2045,2024-10-25T18:37:00,2024-10-25T19:30:30,28.68502677062702,77.3704181112465,28.97354173135179,77.2958236082893,41627,3595,1,clear,flat,troop,low
trip_2046,2024-05-23T22:38:00,2024-05-23T23:44:44,28.543139131492016,77.42421343506417,28.698473208253183,77.48848623613783,60344,4484,1,clear,flat,tank,med
trip_2047,2024-10-07T01:34:00,2024-10-07T02:06:07,28.92058090908656,77.40576401198201,28.959145446807444,77.14674734121454,35246,2158,1,clear,flat,tank,med
trip_2048,2024-07-18T04:01:00,2024-07-18T04:52:28,28.67129951971565,77.181391687518,28.94566562960984,77.45705493228662,46023,3921,1,rain,flat,troop,med
trip_2049,2024-09-05T16:48:00,2024-09-05T17:59:33,28.83183467170779,77.03108855326713,28.9220653600734,77.16938876277133,38047,5666,1,clear,hilly,tank,med
trip_2050,2024-10-14T01:29:00,2024-10-14T02:10:35,28.960348317822625,77.20776401654231,29.059631860268897,77.19535742900062,48764,3202,3,rain,flat,tank,high
trip_2051,2024-09-19T13:18:00,2024-09-19T14:14:10,28.623428844616114,77.35291286509998,28.7047585196637,77.24434262074206,36537,4852,2,clear,hilly,tank,low
trip_2052,2024-10-18T07:17:00,2024-10-18T08:24:31,28.885716666602516,77.2384970978428,29.01683175447224,77.54857987865512,34462,4861,0,clear,hilly,tank,low
trip_2053,2024-10-13T14:36:00,2024-10-13T15:06:08,28.5272334589431,77.47807333937538,28.502812005226144,77.06024595018071,32983,2296,1,rain,flat,troop,low
trip_2054,2024-10-04T00:51:00,2024-10-04T01:56:39,28.78193384117539,77.20517665818514,28.834377398697697,77.4256731186716,33420,5357,3,clear,flat,truck,low
trip_2055,2024-10-29T19:15:00,2024-10-29T20:24:07,28.890674676132782,77.13625161777084,28.433888398313613,77.04571501983509,20682,4644,1,clear,flat,troop,med
trip_2056,2024-09-03T10:15:00,2024-09-03T11:35:42,28.709947604485606,77.18018692298901,28.482234568784822,77.29443792600554,65257,6391,1,clear,hilly,tank,med
